CONFIGURATION:
{u'simulation': {u'stdev_factor': 0.01, u'power_mgmt_enabled': False, u'tasks': {u'cnn': {u'mean_service_time': {u'fft_accel': 10, u'gpu': 150, u'cpu_core': 200}, u'priority': 2, u'stdev_service_time': {u'fft_accel': 0.1, u'gpu': 1.5, u'cpu_core': 2.0}, u'deadline': 1000}, u'fft': {u'mean_service_time': {u'fft_accel': 10, u'gpu': 100, u'cpu_core': 500}, u'priority': 1, u'stdev_service_time': {u'fft_accel': 0.1, u'gpu': 1.0, u'cpu_core': 5.0}, u'deadline': 1000}, u'decoder': {u'mean_service_time': {u'gpu': 150, u'cpu_core': 200}, u'priority': 3, u'stdev_service_time': {u'gpu': 1.5, u'cpu_core': 2.0}, u'deadline': 1000}}, u'sched_policy_module': u'policies.heft', u'drop': False, u'servers': {u'fft_accel': {u'count': 1}, u'gpu': {u'count': 2}, u'cpu_core': {u'count': 8}}, u'max_tasks_simulated': 10000, u'max_queue_size': 1000000, u'mean_arrival_time': 200, u'arrival_time_scale': 0.7}, u'general': {u'random_seed': 0, u'pre_gen_arrivals': False, u'basename': u'policy:heft__stdev_factor:0.01', u'output_trace_file': None, u'working_dir': u'/home/hiwot/meta-stomp2/sim_10042020_082059', u'input_trace_file': (False, '../user_traces/user_gen_trace.trc'), u'logging_level': u'INFO'}}

/home/hiwot/meta-stomp2/sim_10042020_082059/../user_traces/user_gen_trace.trc

Running STOMP simulation...
Dropped,DAG ID,DAG Priority,DAG Type,Slack,Response Time,No-Affinity Time
0,890,2,5,560,540,144
0,891,1,10,623,677,72
0,892,1,10,622,678,62
0,893,1,10,564,736,125
0,894,2,10,600,700,125
0,895,2,5,438,662,157
0,896,2,10,622,678,112
0,897,2,10,612,688,112
0,898,2,5,596,504,117
0,899,1,5,514,586,157
0,900,1,5,565,535,132
0,901,1,10,655,645,107
0,902,2,10,789,511,57
0,903,1,10,641,659,109
0,904,2,10,601,699,125
0,905,2,10,588,712,112
0,906,2,10,573,727,125
0,907,2,5,486,614,157
0,908,1,10,187,1113,125
0,909,2,10,232,1068,62
0,910,2,10,327,973,125
0,911,1,10,394,906,125
0,912,2,5,554,546,144
0,913,2,10,465,835,125
0,914,1,10,490,810,99
0,915,2,10,465,835,112
0,916,2,10,504,796,75
0,917,1,5,557,543,119
0,918,2,5,486,614,157
0,919,2,5,523,577,132
0,920,2,5,498,602,157
0,921,1,10,594,706,120
0,922,2,5,652,448,119
0,923,2,10,686,614,57
0,924,1,10,686,614,70
0,925,2,5,624,476,117
0,926,2,10,583,717,125
0,927,2,5,649,451,117
0,928,2,10,623,677,72
0,929,2,10,631,669,62
0,930,2,10,616,684,75
0,931,2,10,636,664,112
0,932,1,10,574,726,125
0,933,2,5,482,618,157
0,934,2,10,674,626,75
0,935,1,10,565,735,125
0,936,2,5,540,560,142
0,937,2,10,654,646,94
0,938,1,10,674,626,94
0,939,2,5,581,519,144
0,940,2,5,553,547,132
0,941,1,5,653,447,117
0,942,1,5,625,475,117
0,943,1,10,695,605,96
0,944,1,10,676,624,96
0,945,2,10,581,719,125
0,946,1,5,482,618,157
0,947,1,10,612,688,120
0,948,2,10,610,690,99
0,949,2,5,495,605,155
0,950,1,10,575,725,123
0,951,1,5,576,524,144
0,952,1,10,685,615,70
0,953,1,5,519,581,157
0,954,2,5,614,486,117
0,955,1,5,513,587,155
0,956,1,10,687,613,70
0,957,2,5,553,547,130
0,958,2,5,573,527,130
0,959,2,5,669,431,117
0,960,1,10,636,664,109
0,961,1,5,555,545,130
0,962,2,10,707,593,72
0,963,1,5,528,572,155
0,964,2,10,598,702,75
0,965,1,10,590,710,75
0,966,1,10,690,610,75
0,967,1,10,618,682,112
0,968,1,5,500,600,132
0,969,1,10,656,644,94
0,970,1,10,642,658,99
0,971,1,10,470,830,125
0,972,2,10,468,832,112
0,973,2,5,494,606,157
0,974,2,10,487,813,75
0,975,1,5,435,665,157
0,976,2,10,528,772,125
0,977,1,10,573,727,125
0,978,1,5,487,613,157
0,979,2,5,588,512,132
0,980,2,10,601,699,125
0,981,2,5,503,597,144
0,982,1,5,648,452,119
0,983,1,10,641,659,107
0,984,1,5,666,434,119
0,985,1,5,669,431,117
0,986,2,5,592,508,142
0,987,1,10,691,609,62
0,988,2,10,684,616,75
0,989,1,5,647,453,117
0,990,2,10,605,695,73
0,991,2,5,522,578,157
0,992,1,10,789,511,62
0,993,2,5,589,511,144
0,994,1,10,563,737,120
0,995,2,5,585,515,132
0,996,1,5,563,537,144
0,997,2,10,743,557,59
0,998,2,10,765,535,59
0,999,1,5,602,498,130
